sticker_id,title,file_url,thumbnail_url,tags,emotions,category,language,has_text,is_animated,content_type,file_format,source,source_page_url,nsfw_score,game_usability,status,scraped_at,fingerprint
ed296fec-1baa-4328-9568-7df5c59c2336,SigStick logo,https://www.sigstick.com/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Flogo.8c3df046.webp&w=96&q=75,https://www.sigstick.com/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Flogo.8c3df046.webp&w=96&q=75,sigstick|logo,,reactions,none,False,False,image,webp,generic,https://www.sigstick.com/pack/xbOMgxBakKhd7SHeQ8FZ-hindi-stickers,0,5,approved,2026-05-11T15:51:10.604937+00:00,0a3654ff6daa49b02bc82f341f385ae1b7fdfa078ad11cce4284183bb22e2b17
164c58b7-2d43-477f-9a25-8a256ad7bedf,Sticker pack cover,https://cdn2.cdnstep.com/xbOMgxBakKhd7SHeQ8FZ/cover.thumb256.png,https://cdn2.cdnstep.com/xbOMgxBakKhd7SHeQ8FZ/cover.thumb256.png,sticker|pack|cover,,reactions,none,False,False,image,png,generic,https://www.sigstick.com/pack/xbOMgxBakKhd7SHeQ8FZ-hindi-stickers,0,5,approved,2026-05-11T15:51:18.772665+00:00,20a8845f153ce6116a37264e7185b6e7adce2e814d24dd24e49bdfac70ae2d4c
cd7328b1-1e35-4bf4-8017-1e96305bd348,sticker,https://cdn2.cdnstep.com/xbOMgxBakKhd7SHeQ8FZ/0.thumb128.png,https://cdn2.cdnstep.com/xbOMgxBakKhd7SHeQ8FZ/0.thumb128.png,sticker,,reactions,none,False,False,image,png,generic,https://www.sigstick.com/pack/xbOMgxBakKhd7SHeQ8FZ-hindi-stickers,0,5,approved,2026-05-11T15:51:43.136029+00:00,7f0558932aa79719da0596bc221910da9c26fd3a67c69417a11083038c2f8d5d
f65f5e52-e133-4911-9043-ed4b3ab31ec4,sticker,https://cdn2.cdnstep.com/xbOMgxBakKhd7SHeQ8FZ/1.thumb128.png,https://cdn2.cdnstep.com/xbOMgxBakKhd7SHeQ8FZ/1.thumb128.png,sticker,,reactions,none,False,False,image,png,generic,https://www.sigstick.com/pack/xbOMgxBakKhd7SHeQ8FZ-hindi-stickers,0,5,approved,2026-05-11T15:51:51.257114+00:00,a208c1a54116b6afddc5ae062297c5da7baaa3a174cebe307ec5f5f0806145e8
d88faa31-efab-4657-a768-100031cc8fa0,sticker,https://cdn2.cdnstep.com/xbOMgxBakKhd7SHeQ8FZ/2.thumb128.png,https://cdn2.cdnstep.com/xbOMgxBakKhd7SHeQ8FZ/2.thumb128.png,sticker,,reactions,none,False,False,image,png,generic,https://www.sigstick.com/pack/xbOMgxBakKhd7SHeQ8FZ-hindi-stickers,0,5,approved,2026-05-11T15:51:59.373823+00:00,6fd4fdd3770f7a0f7cde6f35f25507c36aaf748707c5955f440f710e981cde41
a5c5e3f5-367f-4780-bc0a-fb52c3cf9c76,sticker,https://cdn2.cdnstep.com/xbOMgxBakKhd7SHeQ8FZ/3.thumb128.png,https://cdn2.cdnstep.com/xbOMgxBakKhd7SHeQ8FZ/3.thumb128.png,sticker,,reactions,none,False,False,image,png,generic,https://www.sigstick.com/pack/xbOMgxBakKhd7SHeQ8FZ-hindi-stickers,0,5,approved,2026-05-11T15:52:07.483304+00:00,ce8021d0baa129169a15dd5d2d85556c53dc2b263421c1ec6496c13639e43a61
f23c2faf-f829-4dec-badc-62be99867092,sticker,https://cdn2.cdnstep.com/xbOMgxBakKhd7SHeQ8FZ/4.thumb128.png,https://cdn2.cdnstep.com/xbOMgxBakKhd7SHeQ8FZ/4.thumb128.png,sticker,,reactions,none,False,False,image,png,generic,https://www.sigstick.com/pack/xbOMgxBakKhd7SHeQ8FZ-hindi-stickers,0,5,approved,2026-05-11T15:52:15.608051+00:00,10a66f6923b338a185ebc4d8f9c745b09ec0184fa3aee3eae3ed10c2f7cfd195
2124b694-cea5-4fa7-9f57-c6c83f75ef39,sticker,https://cdn2.cdnstep.com/xbOMgxBakKhd7SHeQ8FZ/5.thumb128.png,https://cdn2.cdnstep.com/xbOMgxBakKhd7SHeQ8FZ/5.thumb128.png,sticker,,reactions,none,False,False,image,png,generic,https://www.sigstick.com/pack/xbOMgxBakKhd7SHeQ8FZ-hindi-stickers,0,5,approved,2026-05-11T15:52:23.746743+00:00,6cb8a056d3a6e5b57e36ecef57acbdf2c24ce2331b39634cecca7f661b07c1ec
9e78625b-169b-4ddc-8f26-3fb0b6755d7d,sticker,https://cdn2.cdnstep.com/xbOMgxBakKhd7SHeQ8FZ/6.thumb128.png,https://cdn2.cdnstep.com/xbOMgxBakKhd7SHeQ8FZ/6.thumb128.png,sticker,,reactions,none,False,False,image,png,generic,https://www.sigstick.com/pack/xbOMgxBakKhd7SHeQ8FZ-hindi-stickers,0,5,approved,2026-05-11T15:52:31.871414+00:00,12c7dc8ba51a854c00a60295998bf2df4c08d50f6e76f26ea46cc3c50b596062
686e3743-439d-47dd-ba80-1b1a562ed0c7,sticker,https://cdn2.cdnstep.com/xbOMgxBakKhd7SHeQ8FZ/7.thumb128.png,https://cdn2.cdnstep.com/xbOMgxBakKhd7SHeQ8FZ/7.thumb128.png,sticker,,reactions,none,False,False,image,png,generic,https://www.sigstick.com/pack/xbOMgxBakKhd7SHeQ8FZ-hindi-stickers,0,5,approved,2026-05-11T15:52:40.008100+00:00,bb41e9aeb8675caddeafa77896998fce172a0526ffe15f75805c34ba41d4d3c0
